User-ID,Selected-Book,Hidden-Book,Hit
242269,theprincessdiaries|megcabot,jonathanlivingstonseagull|richardbach,False
17859,presumedinnocent|scottturow,mygalsunday|maryhigginsclark,False
250832,highfidelity|nickhornby,bridgetjonessdiary|helenfielding,False
34152,siddhartha|hermannhesse,thecolorpurple|alicewalker,False
170518,cominghome|rosamundepilcher,thethornbirds|colleenmccullough,False
267282,theessentialcalvinandhobbes|billwatterson,nightofthemarykaycommandosfeaturingsmellotoons|berkebreathed,False
238179,brainchild|johnsaul,killingorders|saraparetsky,False
231177,deceptionpoint|danbrown,bythelightofthemoon|deankoontz,False
213428,thelasttimetheymetanovel|anitashreve,agirlnamedzippygrowingupsmallinmoorelandindianatodayshowbookclub3|havenkimmel,False
128040,thenotebook|nicholassparks,anighttoremember|walterlord,False
106553,alittleprincess|franceshodgsonburnett,ishmaelanadventureofthemindandspirit|danielquinn,False
83157,darkriversoftheheart|deanrkoontz,adrinkbeforethewarpatrickkenzieangelagennaronovels|dennislehane,False
271746,neverwhere|neilgaiman,thelovelybonesanovel|alicesebold,False
127200,thedarwinawardsevolutioninaction|wendynorthcutt,mygalsunday|maryhigginsclark,False
97653,huntingbadgerjoeleaphornjimcheenovels|tonyhillerman,toughcookie|dianemottdavidson,False
108405,thepatient|michaelpalmer,shock|robincook,False
161252,theredtentbestsellingbacklist|anitadiamant,thedavincicode|danbrown,False
53392,plainsongvintagecontemporaries|kentharuf,thewastelandsthedarktowerbook3|stephenking,False
262186,calvinandhobbes|billwatterson,carrie|stephenking,False
122096,animaldreams|barbarakingsolver,thechildrenofmen|pdjames,False
186115,assassinsassignmentjerusalemtargetantichristleftbehind6|timlahaye,apollyonthedestroyerisunleashedleftbehind5|timlahaye,True
128008,girlwithapearlearring|tracychevalier,theworldaccordingtogarp|johnirving,False
30933,hiddenjewellandry|vcandrews,youbelongtome|maryhigginsclark,False
4179,maniacmagee|jerryspinelli,darknesspeering|aliceblanchard,False
186837,onefishtwofishredfishbluefishicanreaditallbymyselfbeginnerbooks|drseuss,allquietonthewesternfront|erichmariaremarque,False
251362,nameoftherosenla|umbertoeco,fightclub|chuckpalahniuk,False
230115,heartsinatlantis|stephenking,wintermoon|deanrkoontz,False
40796,floodtide|clivecussler,crazyforyou|jennifercrusie,False
31053,harrypotterandthechamberofsecretsbook2|jkrowling,tribulationforcethecontinuingdramaofthoseleftbehindleftbehindno2|timlahaye,False
220240,bridgetjonestheedgeofreason|helenfielding,facethefirethreesistersislandtrilogy|noraroberts,False
87141,barrelfeverstoriesandessaysbarrelfever|davidsedaris,cybernationtomclancysnetforceno6|steveperry,False
207573,highfiveastephanieplumnovel|janetevanovich,causeofdeath|patriciadanielscornwell,False
53938,nightsinrodanthe|nicholassparks,thecrush|sandrabrown,False
140555,howtheirishsavedcivilizationtheuntoldstoryofirelandsheroicrolefromthefallofrometotheriseofmedievaleuropehingesofhistory|thomascahill,thehundredsecretsenses|amytan,False
30029,manhattanhuntclub|johnsaul,outerbanks|anneriverssiddons,False
99650,thechamber|johngrisham,theclient|johngrisham,True
149511,illusionstheadventuresofareluctantmessiah|richardbach,lifeofpi|yannmartel,False
116063,harrypotterandthesorcerersstoneharrypotterpaperback|jkrowling,harrypotterandthegobletoffirebook4|jkrowling,True
63911,heartbreaker|juliegarwood,thehorsewhisperer|nicholasevans,False
177451,itsalwayssomething|gildaradner,certainprey|johnsandford,False
222563,apollyonthedestroyerisunleashedleftbehindno5|jerryjenkins,nicolaetheriseofantichristleftbehindno3|timflahaye,True
123115,1sttodieanovel|jamespatterson,danceupontheairthreesistersislandtrilogy|noraroberts,False
247978,janeeyre|charlottebronte,pelicanbrief|johngrisham,False
265972,communionatruestory|whitleystrieber,fatalvoyage|kathyreichs,False
216466,harrypotterandthechamberofsecretsbook2|jkrowling,angelasashes|frankmccourt,False
3640,angelsampdemons|danbrown,wordfreakheartbreaktriumphgeniusandobsessionintheworldofcompetitivescrabbleplayers|stefanfatsis,False
271144,thebeantrees|barbarakingsolver,awrinkleintime|madeleinelengle,False
226752,funnyinfarsiamemoirofgrowingupiranianinamerica|firoozehdumas,thenamesake|jhumpalahiri,False
121825,digitalfortressathriller|danbrown,fourblindmice|jamespatterson,False
269565,coldmountainanovel|charlesfrazier,peacelikeariver|leifenger,False
42093,microserfs|douglascoupland,griffinampsabineanextraordinarycorrespondence|nickbantock,False
54730,theunbearablelightnessofbeinganovelperennialclassics|milankundera,wutheringheights|emilybronte,False
46907,therescue|nicholassparks,aboutaboy|nickhornby,False
43246,atrisk|alicehoffman,thepilotswife|anitashreve,False
62777,wordfreakheartbreaktriumphgeniusandobsessionintheworldofcompetitivescrabbleplayers|stefanfatsis,takethecannolistoriesfromthenewworld|sarahvowell,False
111133,angelasashesamemoir|frankmccourt,thecolorofwaterablackmanstributetohiswhitemother|jamesmcbride,False
114742,timeline|michaelcrichton,themummyorramsesthedamned|annerice,False
245410,bluemoon|laurellkhamilton,circusofthedamnedanitablakevampirehunterpaperback|laurellkhamilton,True
86145,nickelanddimedonnotgettingbyinamerica|barbaraehrenreich,theclanofthecavebearanovel|jeanmauel,False
138307,blackwoodfarmriceannevampirechronicles|annerice,livingwiccaafurtherguideforthesolitarypractitionerllewellynspracticalmagick|scottcunningham,False
82901,chickensoupforthesoulchickensoupforthesoul|jackcanfield,divinesecretsoftheyayasisterhoodanovel|rebeccawells,False
256985,sevenhabitsofhighlyeffectivepeople|stephenrcovey,jewelsofthesunirishtrilogy|noraroberts,False
107921,thelist|stevenpaulmartini,thewitchinghourlivesofthemayfairwitches|annerice,False
207385,hardtimeviwarshawskinovelspaperback|saraparetsky,goodomens|neilgaiman,False
200583,thelustlizardofmelancholycove|christophermoore,einsteinsdreams|alanlightman,False
102571,dogbertstopsecretmanagementhandbook|scottadams,itwasonfirewhenilaydownonit|robertfulghum,False
22780,summersisters|judyblume,magickingdomforsalesoldmagickingdomoflandover|terrybrooks,False
37800,apaintedhouse|johngrisham,thecabinetofcuriosities|douglaspreston,False
256989,thefaceofdeception|irisjohansen,1sttodieanovel|jamespatterson,False
112979,likewaterforchocolateanovelinmonthlyinstallmentswithrecipesromancesandhomeremedies|lauraesquivel,beachhouse|maryalicemonroe,False
20147,alessonbeforedyingvintagecontemporariespaperback|ernestjgaines,roadlesstraveledanewpsychologyoflovetraditionalvaluesandspritualgrowthtouchstonebookspaperback|mscottpeck,False
1548,girlwithapearlearring|tracychevalier,endersgameenderwigginssagapaperback|orsonscottcard,False
134999,thelordoftheringsmovieartcover|jrrtolkien,tribulationforcethecontinuingdramaofthoseleftbehindleftbehindno2|timlahaye,False
53390,athousandacresballantinereaderscircle|janesmiley,thedivinesecretsoftheyayasisterhoodanovel|rebeccawells,False
258160,roots|alexhaley,thehoursanovel|michaelcunningham,False
107044,idoru|williamgibson,thewaspfactory|iainbanks,False
65368,thepresence|johnsaul,nightshade|johnsaul,False
179147,thepleasureofmycompanyanovel|stevemartin,inasunburnedcountry|billbryson,False
225687,thesecondsummerofthesisterhood|annbrashares,redwallredwallbook1|brianjacques,False
173650,thegreenmile|stephenking,fromthemixedupfilesofmrsbasilefrankweiler|elkonigsburg,False
229313,highfidelity|nickhornby,theredtentbestsellingbacklist|anitadiamant,False
4365,thespiritcatchesyouandyoufalldown|annefadiman,thesubtleknifehisdarkmaterialsbook2|philippullman,False
31551,aheartbreakingworkofstaggeringgenius|daveeggers,thepoisonwoodbibleanovel|barbarakingsolver,False
60185,thereader|bernhardschlink,lifeslittleinstructionbooklifeslittleinstructionbookspaperback|hjacksonbrown,False
223386,choke|chuckpalahniuk,neverwhere|neilgaiman,False
16510,highfiveastephanieplumnovel|janetevanovich,thehorsewhisperer|nicholasevans,False
149293,watermelon|mariankeyes,rachelsholiday|mariankeyes,True
237722,thebonesettersdaughter|amytan,thecolorofwaterablackmanstributetohiswhitemother|jamesmcbride,False
225986,skeletoncrew|stephenking,degreeofguilt|richardnorthpatterson,False
60040,thedarwinawardsevolutioninaction|wendynorthcutt,thedarwinawardsiiunnaturalselection|wendynorthcutt,False
174501,awidowforoneyear|johnirving,holesyearlingnewbery|louissachar,False
52011,soulofthefireswordoftruthbook5|terrygoodkind,templeofthewindsswordoftruthbook4|terrygoodkind,True
19085,servantofthebones|annerice,theindianinthecupboardrackindianinthecupboard|lynnereidbanks,False
125060,thewomannextdoor|barbaradelinsky,beachmusic|patconroy,False
147676,summersisters|judyblume,backwhenweweregrownupsanovelballantinereaderscircle|annetyler,False
17906,apaintedhouse|johngrisham,messageinabottle|nicholassparks,False
144395,possessionaromance|asbyatt,diaryofamadbridesummerdisplayopportunity|laurawolf,False
85992,jurassicpark|michaelcrichton,holesyearlingnewbery|louissachar,False
277124,mortalprey|johnsandford,thesummons|johngrisham,False
102034,heartofdarknessdoverthrifteditions|josephconrad,bluehighwaysajourneyintoamerica|williamleastheatmoon,False
270801,girlwithapearlearring|tracychevalier,atonementanovel|ianmcewan,False
41751,interviewwiththevampire|annerice,petsematary|stephenking,False
142675,whatwekeep|elizabethberg,thesummerhouse|judedeveraux,False
228789,smillassenseofsnow|peterhoeg,lifeofpi|yannmartel,False
251146,cryptonomicon|nealstephenson,misery|stephenking,False
62378,dancehallofthedeadjoeleaphornnovels|tonyhillerman,athiefoftimejoeleaphornjimcheenovels|tonyhillerman,True
96554,whileiwasgone|suemiller,thedarwinawardsevolutioninaction|wendynorthcutt,False
65791,intothewild|jonkrakauer,seabiscuitanamericanlegend|laurahillenbrand,False
71853,e|mattbeaumont,frannyandzooey|jdsalinger,False
167865,messageinabottle|nicholassparks,wewerethemulvaneys|joycecaroloates,False
11657,thejoyluckclub|amytan,neuromancerrememberingtomorrow|williamgibson,False
73020,heartsinatlantis|stephenking,cradleandall|jamespatterson,False
134483,theunbearablelightnessofbeing|milankundera,theno1ladiesdetectiveagencytodayshowbookclub8|alexandermccallsmith,False
167747,vinegarhilloprahsbookclubpaperback|amanetteansay,bridgetjonestheedgeofreason|helenfielding,False
271833,americanpsychovintagecontemporaries|breteastonellis,thegenesiscode|johncase,False
101505,themanwhoatethe747|bensherwood,jemimajanovelaboutuglyducklingsandswans|janegreen,False
64333,theprofessorandthemadmanataleofmurderinsanityandthemakingoftheoxfordenglishdictionary|simonwinchester,theneverendingstory|michaelende,False
43642,thefellowshipoftheringthelordoftheringspart1|jrrtolkien,heartsinatlantisnewfiction|stephenking,False
154663,animaldreams|barbarakingsolver,theprofessorandthemadman|simonwinchester,False
17200,uhohsomeobservationsfrombothsidesoftherefrigeratordoor|robertfulghum,jackdaws|kenfollett,False
192095,chickensoupforthesoulchickensoupforthesoul|jackcanfield,fastfoodnationthedarksideoftheallamericanmeal|ericschlosser,False
91258,stardust|neilgaiman,aliasgraceanovel|margaretatwood,False
81333,abendintheroad|nicholassparks,suzannesdiaryfornicholas|jamespatterson,False
187747,kushielsdart|jacquelinecarey,theamberspyglasshisdarkmaterialsbook3|philippullman,False
140947,drdeathanovel|jonathankellerman,prodigalsummer|barbarakingsolver,False
123867,thetalisman|stephenking,thesummerhouse|judedeveraux,False
93147,bridgetjonessdiary|helenfielding,thirtynothing|lisajewell,False
91449,manandboyanovel|tonyparsons,talesofthecitytalesofthecityseriesv1|armisteadmaupin,False
11104,belovedplumecontemporaryfiction|tonimorrison,straightmananovelvintagecontemporaries|richardrusso,False
268282,blackwoodfarmriceannevampirechronicles|annerice,singlewhitevampire|lynsaysands,False
78834,alightintheattic|shelsilverstein,shoelessjoe|wpkinsella,False
162028,summersisters|judyblume,thejoyluckclub|amytan,False
132716,illusions|richardbach,thehotzone|richardpreston,False
113755,theperfecthusband|lisagardner,thenightcrew|johnsandford,False
30131,thecatinthehat|drseuss,onefishtwofishredfishbluefishicanreaditallbymyselfbeginnerbooks|drseuss,True
113989,thelovelybonesanovel|alicesebold,deadlydecisions|kathyreichs,False
141600,hyperion|dansimmons,thewaspfactory|iainbanks,False
259810,dunerememberingtomorrow|frankherbert,strangerinastrangelandrememberingtomorrow|robertaheinlein,False
208555,farmerboylittlehouse|lauraingallswilder,thereturnoftheindianindianinthecupboard|lynnereidbanks,False
162662,seizethenight|deankoontz,blackandblue|annaquindlen,False
275994,violetsareblue|jamespatterson,atimetokill|johngrisham,False
134029,risingtides|noraroberts,seasweptquinnbrotherspaperback|noraroberts,True
12702,whileiwasgone|suemiller,roadlesstraveledanewpsychologyoflovetraditionalvaluesandspritualgrowthtouchstonebookspaperback|mscottpeck,False
46829,dragonflyinamber|dianagabaldon,outlander|dianagabaldon,True
106821,qisforquarry|suegrafton,whatlookslikecrazyonanordinaryday|pearlcleage,False
72601,prideandprejudicepenguinpopularclassics|janeausten,senseandsensibilitypenguinpopularclassics|janeausten,True
236959,nerdinshiningarmor|vickilewisthompson,dreamcatcher|stephenking,False
108379,cryptonomicon|nealstephenson,lifeslittleinstructionbooklifeslittleinstructionbookspaperback|hjacksonbrown,False
17046,onapalehorseincarnationsofimmortalitybk1|piersanthony,redstormrising|tomclancy,False
43806,weepnomoremylady|maryhigginsclark,thelostboyafosterchildssearchfortheloveofafamily|davepelzer,False
242849,deadaim|irisjohansen,mercy|juliegarwood,False
176110,jamesherriotsdogstories|jamesherriot,thiefoftime|terrypratchett,False
139206,luckymanamemoir|michaeljfox,allcreaturesgreatandsmall|jamesherriot,False
127063,coldmountain|charlesfrazier,thehotzone|richardpreston,False
176884,fromthemixedupfilesofmrsbasilefrankweiler|elkonigsburg,stonesfromtheriver|ursulahegi,False
245976,twilightschildcutler|vcandrews,melodylogan|vcandrews,False
208934,girlwithapearlearring|tracychevalier,houseofsandandfog|andredubusiii,True
47049,tuesdayswithmorrieanoldmanayoungmanandlifesgreatestlesson|mitchalbom,thebridgesofmadisoncounty|robertjameswaller,False
155778,goodinbed|jenniferweiner,lifeofpi|yannmartel,False
235221,confessionsofashopaholic|sophiekinsella,thelittleprince|antoinedesaintexupry,False
77516,goodinbed|jenniferweiner,angelsampdemons|danbrown,False
104337,incoldbloodvintageinternational|trumancapote,fallingangels|tracychevalier,False
20180,gisforgumshoekinseymillhonemysteriespaperback|suegrafton,rosemadder|stephenking,False
176838,amsterdamanovel|ianmcewan,funnyinfarsiamemoirofgrowingupiranianinamerica|firoozehdumas,False
726,theforesthouse|marionzimmerbradley,forbetterforworseanovel|carolematthews,False
212416,theforesthouse|marionzimmerbradley,whygirlsareweirdanovel|pamelaribon,False
220464,thereturnofthekingthelordoftheringspart3|jrrtolkien,thehobbittheenchantingpreludetothelordoftherings|jrrtolkien,True
272385,dirkgentlysholisticdetectiveagency|douglasadams,doloresclaiborne|stephenking,False
80642,misery|stephenking,lonesomedove|larrymcmurtry,False
147307,theperfectsummer|luannerice,birthright|noraroberts,False
174914,slowwaltzincedarbend|robertjameswaller,thecatcherintherye|jdsalinger,False
